date, pm25, pm10, o3, no2, so2, co
2019/11/25, 38, 13, , 14, , 
2019/11/26, 44, 8, , 15, , 
2019/11/27, 24, 11, , 10, , 
2019/11/28, 31, 13, , 14, , 
2019/11/29, 41, 15, , 13, , 
2019/11/30, 51, 14, , 11, , 
2019/12/1, 49, 10, , 19, , 
2019/12/2, 38, 6, , 20, , 
2019/12/3, 17, 7, , 22, , 
2019/12/4, 23, 9, , 26, , 
2019/12/5, 32, 9, , 23, , 
2019/12/6, 29, 10, , 23, , 
2019/12/7, 32, 25, , 28, , 
2019/12/8, 73, 20, , 23, , 
2019/12/9, 64, 17, , 21, , 
2019/12/10, 58, 28, , 29, , 
2019/12/11, 78, 17, , 19, , 
2019/12/12, 50, 8, , 16, , 
2019/12/13, 24, 5, , 11, , 
2019/12/14, 16, 7, , 15, , 
2019/12/15, 24, 8, , 18, , 
2019/12/16, 29, 14, , 22, , 
2019/12/17, 43, 12, , 22, , 
2019/12/18, 39, 12, , 25, , 
2019/12/19, 36, 8, , 21, , 
2019/12/20, 30, 4, , 11, , 
2019/12/21, 14, 6, , 5, , 
2019/12/22, 17, 13, , 6, , 
2019/12/23, 27, 15, , 27, , 
2019/12/24, 39, 24, , 33, , 
2019/12/25, 66, 21, , 25, , 
2019/12/26, 64, 26, , 28, , 
2019/12/27, 71, 20, , 34, , 
2019/12/28, 57, 27, , 37, , 
2019/12/29, 76, 22, , 37, , 
2019/12/30, 66, , , , , 
2019/7/3, 48, 21, , 22, , 
2019/7/4, 49, 22, , 22, , 
2019/7/5, 50, 23, , 18, , 
2019/7/6, 51, 18, , 19, , 
2019/7/7, 42, 16, , 14, , 
2019/7/8, 34, 16, , 14, , 
2019/7/9, 38, 15, , 13, , 
2019/7/10, 33, 14, , 16, , 
2019/7/11, 34, 20, , 26, , 
2019/7/12, 50, 29, , 38, , 
2019/7/13, 63, 46, , 23, , 
2019/7/14, 68, 39, , 23, , 
2019/7/15, 67, 16, , 7, , 
2019/7/16, 46, 17, , 23, , 
2019/7/17, 45, 22, , 24, , 
2019/7/18, 52, 21, , 21, , 
2019/7/19, 50, 25, , 26, , 
2019/7/20, 60, 27, , 27, , 
2019/7/21, 60, 30, , 18, , 
2019/7/22, 61, 29, , 14, , 
2019/7/23, 56, 28, , 20, , 
2019/7/24, 52, 24, , 23, , 
2019/7/25, 49, 30, , 29, , 
2019/7/26, 61, 24, , 24, , 
2019/7/27, 48, 9, , 14, , 
2019/7/28, 20, 8, , 6, , 
2019/7/29, 19, 11, , 8, , 
2019/7/30, 29, 12, , 19, , 
2019/7/31, 26, 20, , 21, , 
2019/8/1, 43, 25, , 16, , 
2019/8/2, 55, 23, , 17, , 
2019/8/3, 51, 45, , 30, , 
2019/8/4, 61, 24, , 25, , 
2019/8/5, 55, 23, , 15, , 
2019/8/6, 58, 20, , 20, , 
2019/8/7, 54, 17, , 17, , 
2019/8/8, 43, 12, , 13, , 
2019/8/9, 28, 16, , 13, , 
2019/8/10, 39, 13, , 6, , 
2019/8/11, 33, 16, , 10, , 
2019/8/12, 41, 13, , 10, , 
2019/8/13, 29, 14, , 14, , 
2019/8/14, 30, 15, , 13, , 
2019/8/15, 36, 20, , 23, , 
2019/8/16, 51, 19, , 21, , 
2019/8/17, 50, 23, , 16, , 
2019/8/18, 56, 19, , 19, , 
2019/8/19, 51, 16, , 19, , 
2019/8/20, 42, 14, , 13, , 
2019/8/21, 37, 15, , 13, , 
2019/8/22, 41, 19, , 13, , 
2019/8/23, 50, 23, , 27, , 
2019/8/24, 56, 26, , 33, , 
2019/8/25, 61, 25, , 28, , 
2019/8/26, 61, 21, , 15, , 
2019/8/27, 54, 21, , 16, , 
2019/8/28, 55, 24, , 24, , 
2019/8/29, 61, 28, , 38, , 
2019/8/30, 68, 27, , 38, , 
2019/8/31, 64, 25, , 32, , 
2019/9/1, 66, 26, , 29, , 
2019/9/2, 65, 19, , 27, , 
2019/9/3, 55, 21, , 21, , 
2019/9/4, 57, 21, , 23, , 
2019/9/5, 57, 18, , 33, , 
2019/9/6, 50, 12, , 15, , 
2019/9/7, 33, 12, , 20, , 
2019/9/8, 34, 16, , 16, , 
2019/9/9, 44, 16, , 16, , 
2019/9/10, 45, 14, , 20, , 
2019/9/11, 34, 11, , 11, , 
2019/9/12, 30, 15, , 16, , 
2019/9/13, 40, 20, , 25, , 
2019/9/14, 53, 17, , 26, , 
2019/9/15, 52, 19, , 19, , 
2019/9/16, 54, 21, , 22, , 
2019/9/17, 55, 25, , 25, , 
2019/9/18, 64, 19, , 24, , 
2019/9/19, 54, 22, , 29, , 
2019/9/20, 58, 27, , 35, , 
2019/9/21, 64, 25, , 23, , 
2019/9/22, 63, 20, , 18, , 
2019/9/23, 57, 15, , 11, , 
2019/9/24, 46, 19, , 27, , 
2019/9/25, 54, 14, , 21, , 
2019/9/26, 40, 14, , 18, , 
2019/9/27, 39, 22, , 34, , 
2019/9/28, 55, 16, , 36, , 
2019/9/29, 46, 18, , 35, , 
2019/9/30, 51, 17, , 25, , 
2019/10/1, 49, 22, , 43, , 
2019/4/2, 31, 14, , 24, , 
2019/4/3, 37, 14, , 22, , 
2019/4/4, 38, 12, , 20, , 
2019/4/5, 27, 15, , 19, , 
2019/4/6, 22, 6, , 11, , 
2019/4/7, 17, 6, , 12, , 
2019/4/8, 16, 7, , 14, , 
2019/4/9, 23, 7, , 13, , 
2019/4/10, 19, 6, , 14, , 
2019/4/11, 17, 10, , 33, , 
2019/4/12, 29, 19, , 28, , 
2019/4/13, 43, 16, , 32, , 
2019/4/14, 47, 15, , 21, , 
2019/4/15, 43, 16, , 20, , 
2019/4/16, 44, 15, , 31, , 
2019/4/17, 33, 20, , 23, , 
2019/4/18, 46, 20, , 17, , 
2019/4/19, 46, 6, , 18, , 
2019/4/20, 22, 10, , 15, , 
2019/4/21, 31, 12, , 15, , 
2019/4/22, 35, 13, , 22, , 
2019/4/23, 40, 14, , 15, , 
2019/4/24, 79, 5, , 18, , 
2019/4/25, 17, 6, , 13, , 
2019/4/26, 19, 8, , 15, , 
2019/4/27, 22, 12, , 34, , 
2019/4/28, 36, 18, , 27, , 
2019/4/29, 52, 15, , 30, , 
2019/4/30, 42, 16, , 27, , 
2019/5/1, 43, 15, , 16, , 
2019/5/2, 41, 10, , 16, , 
2019/5/3, 30, 13, , 20, , 
2019/5/4, 37, 9, , 15, , 
2019/5/5, 24, 8, , 14, , 
2019/5/6, 22, 14, , 24, , 
2019/5/7, 27, 15, , 15, , 
2019/5/8, 36, 10, , 8, , 
2019/5/9, 24, 9, , 14, , 
2019/5/10, 19, 9, , 10, , 
2019/5/11, 21, 12, , 20, , 
2019/5/12, 30, 11, , 18, , 
2019/5/13, 26, 15, , 30, , 
2019/5/14, 31, 19, , 34, , 
2019/5/15, 41, 24, , 32, , 
2019/5/16, 53, 22, , 25, , 
2019/5/17, 52, 20, , 11, , 
2019/5/18, 39, 7, , 8, , 
2019/5/19, 14, 6, , 12, , 
2019/5/20, 16, 9, , 20, , 
2019/5/21, 22, 11, , 26, , 
2019/5/22, 25, 16, , 28, , 
2019/5/23, 35, 21, , 33, , 
2019/5/24, 51, 21, , 20, , 
2019/5/25, 39, 11, , 14, , 
2019/5/26, 24, 9, , 13, , 
2019/5/27, 21, 10, , 21, , 
2019/5/28, 27, 11, , 18, , 
2019/5/29, 28, 11, , 18, , 
2019/5/30, 22, 10, , 24, , 
2019/5/31, 23, 13, , 38, , 
2019/6/1, 30, 18, , 31, , 
2019/6/2, 47, 19, , 22, , 
2019/6/3, 46, 19, , 36, , 
2019/6/4, 49, 22, , 18, , 
2019/6/5, 49, 15, , 9, , 
2019/6/6, 28, 12, , 17, , 
2019/6/7, 22, 14, , 12, , 
2019/6/8, 23, 10, , 21, , 
2019/6/9, 22, 18, , 15, , 
2019/6/10, 37, 14, , 16, , 
2019/6/11, 30, 11, , 17, , 
2019/6/12, 27, 10, , 22, , 
2019/6/13, 20, 16, , 21, , 
2019/6/14, 38, 19, , 18, , 
2019/6/15, 40, 13, , 16, , 
2019/6/16, 29, 15, , 22, , 
2019/6/17, 37, 18, , 27, , 
2019/6/18, 47, 18, , 19, , 
2019/6/19, 45, 14, , 10, , 
2019/6/20, 29, 13, , 16, , 
2019/6/21, 31, 15, , 15, , 
2019/6/22, 35, 13, , 18, , 
2019/6/23, 33, 22, , 23, , 
2019/6/24, 53, 20, , 20, , 
2019/6/25, 49, 18, , 21, , 
2019/6/26, 42, 27, , 22, , 
2019/6/27, 59, 38, , 21, , 
2019/6/28, 68, 39, , 27, , 
2019/6/29, 65, 25, , 26, , 
2019/6/30, 57, 30, , 23, , 
2019/7/1, 63, , , 17, , 
2019/1/2, 88, 44, 4, 44, , 
2019/1/3, 93, 33, 8, 39, , 
2019/1/4, 70, 43, 3, 46, , 
2019/1/5, 88, 37, 3, 42, , 
2019/1/6, 86, 35, 5, 42, , 
2019/1/7, 86, 29, 6, 43, , 
2019/1/8, 71, 33, 6, 43, , 
2019/1/9, 71, 32, 8, 41, , 
2019/1/10, 65, 16, 14, 31, , 
2019/1/11, 35, 29, 7, 48, , 
2019/1/12, 58, 29, 12, 37, , 
2019/1/13, 65, 32, 7, 41, , 
2019/1/14, 76, 55, 2, 63, , 
2019/1/15, 117, 59, 7, 55, , 
2019/1/16, 118, 45, 11, 38, , 
2019/1/17, 87, 49, 2, 41, , 
2019/1/18, 116, 45, 10, 37, , 
2019/1/19, 100, 30, 9, 31, , 
2019/1/20, 75, 22, 21, 26, , 
2019/1/21, 64, 18, 16, 38, , 
2019/1/22, 52, 23, 17, 35, , 
2019/1/23, 53, 10, 28, 10, , 
2019/1/24, 28, 16, 29, 29, , 
2019/1/25, 34, 20, 14, 41, , 
2019/1/26, 49, 24, 13, 41, , 
2019/1/27, 55, 13, 30, 18, , 
2019/1/28, 35, 7, 30, 12, , 
2019/1/29, 13, 10, 27, 15, , 
2019/1/30, 24, 9, 30, 13, , 
2019/1/31, 22, , , 11, , 
2019/2/2, 16, 6, 32, 12, , 
2019/2/3, 16, 11, 24, 25, , 
2019/2/4, 28, 28, 8, 49, , 
2019/2/5, 62, 39, 10, 47, , 
2019/2/6, 79, 40, 11, 46, , 
2019/2/7, 80, 44, 7, 48, , 
2019/2/8, 86, 37, 15, 37, , 
2019/2/9, 77, 29, 15, 29, , 
2019/2/10, 69, 18, 23, 11, , 
2019/2/11, 53, 13, 22, 26, , 
2019/2/12, 32, 16, 21, 30, , 
2019/2/13, 36, 29, 17, 43, , 
2019/2/14, 61, 32, 20, 41, , 
2019/2/15, 66, 38, 15, 46, , 
2019/2/16, 75, 34, 22, 34, , 
2019/2/17, 68, 24, , 38, , 
2019/2/18, 56, 30, 19, 38, , 
2019/2/19, 62, 37, 26, 37, , 
2019/2/20, 66, 41, , 38, , 
2019/2/21, 71, 45, , 41, , 
2019/2/22, 76, 44, , 44, , 
2019/2/23, 71, 38, , 42, , 
2019/2/24, 68, 38, , 37, , 
2019/2/25, 70, 36, , 44, , 
2019/2/26, 71, 38, , 46, , 
2019/2/27, 72, 31, , 43, , 
2019/2/28, 60, 29, , 49, , 
2019/3/1, 60, 35, , 37, , 
2019/3/2, 67, 27, , 37, , 
2019/3/3, 60, 21, , 22, , 
2019/3/4, 52, 15, , 11, , 
2019/3/5, 38, 13, , 15, , 
2019/3/6, 28, 13, , 14, , 
2019/3/7, 32, 9, , 20, , 
2019/3/8, 21, 15, , 32, , 
2019/3/9, 34, 17, , 34, , 
2019/3/10, 47, 22, , 24, , 
2019/3/11, 59, 16, , 32, , 
2019/3/12, 48, 19, , 25, , 
2019/3/13, 46, 15, , 20, , 
2019/3/14, 38, 15, , 31, , 
2019/3/15, 28, 20, , 43, , 
2019/3/16, 44, 26, , 28, , 
2019/3/17, 58, 19, , 24, , 
2019/3/18, 47, 17, , 20, , 
2019/3/19, 30, 11, , 21, , 
2019/3/20, 18, 10, , 24, , 
2019/3/21, 18, 14, , 30, , 
2019/3/22, 31, 23, , 38, , 
2019/3/23, 53, 25, , 27, , 
2019/3/24, 55, 22, , 29, , 
2019/3/25, 53, 24, , 32, , 
2019/3/26, 53, 23, , 22, , 
2019/3/27, 38, 18, , 32, , 
2019/3/28, 33, 21, , 36, , 
2019/3/29, 44, 25, , 34, , 
2019/3/30, 47, 19, , 25, , 
2019/3/31, 43, 21, , 23, , 
2019/4/1, 51, 12, , 28, , 
2018/10/2, 48, 22, 23, 31, , 
2018/10/3, 39, 31, 18, 39, , 
2018/10/4, 48, 41, 17, 45, , 
2018/10/5, 59, 45, 22, 50, , 
2018/10/6, 70, 46, 28, 33, , 
2018/10/7, 72, 23, 22, 14, , 
2018/10/8, 38, 16, 16, 23, , 
2018/10/9, 29, 17, 18, 23, , 
2018/10/10, 32, 22, 16, 30, , 
2018/10/11, 51, 30, 11, 29, , 
2018/10/12, 66, 21, 17, 21, , 
2018/10/13, 54, 25, 18, 27, , 
2018/10/14, 63, 23, 24, 11, , 
2018/10/15, 56, 11, 20, 18, , 
2018/10/16, 27, 22, 16, 30, , 
2018/10/17, 51, 27, 18, 32, , 
2018/10/18, 59, 25, 14, 33, , 
2018/10/19, 56, 14, 17, 21, , 
2018/10/20, 41, 16, 17, 21, , 
2018/10/21, 43, 21, 17, 21, , 
2018/10/22, 49, 31, 13, 33, , 
2018/10/23, 62, 35, 20, 36, , 
2018/10/24, 68, 45, 11, 44, , 
2018/10/25, 81, 55, 12, 45, , 
2018/10/26, 86, 50, 6, 42, , 
2018/10/27, 81, 27, 19, 23, , 
2018/10/28, 64, 11, 21, 16, , 
2018/10/29, 30, 9, 23, 13, , 
2018/10/30, 22, 11, 19, 20, , 
2018/10/31, 32, 10, 16, 15, , 
2018/11/1, 32, 21, 14, 24, , 
2018/11/2, 55, 16, 16, 18, , 
2018/11/3, 44, 21, 15, 31, , 
2018/11/4, 54, 22, 15, 19, , 
2018/11/5, 60, 14, 17, 14, , 
2018/11/6, 44, 11, 17, 12, , 
2018/11/7, 27, 14, 14, 22, , 
2018/11/8, 36, 25, 13, 30, , 
2018/11/9, 62, 13, 18, 7, , 
2018/11/10, 36, 9, 16, 10, , 
2018/11/11, 22, 13, 17, 15, , 
2018/11/12, 34, 17, 11, 27, , 
2018/11/13, 47, 31, 6, 32, , 
2018/11/14, 67, 38, 7, 28, , 
2018/11/15, 69, 29, 9, 28, , 
2018/11/16, 63, 26, 6, 27, , 
2018/11/17, 60, 22, 6, 20, , 
2018/11/18, 55, 21, 4, 19, , 
2018/11/19, 54, 13, 4, 19, , 
2018/11/20, 36, 11, 19, 12, , 
2018/11/21, 31, 13, 24, 19, , 
2018/11/22, 35, 20, 10, 30, , 
2018/11/23, 52, 17, 21, 22, , 
2018/11/24, 45, 25, 6, 30, , 
2018/11/25, 62, 22, 21, 15, , 
2018/11/26, 58, 8, 28, 11, , 
2018/11/27, 20, 24, 13, 29, , 
2018/11/28, 54, 40, 4, 33, , 
2018/11/29, 85, 48, 3, 33, , 
2018/11/30, 97, 38, 11, 33, , 
2018/12/1, 80, 31, 9, 30, , 
2018/12/2, 69, 32, 5, 26, , 
2018/12/3, 73, 40, 7, 26, , 
2018/12/4, 96, 45, 3, 34, , 
2018/12/5, 100, 50, 4, 39, , 
2018/12/6, 102, 54, 6, 31, , 
2018/12/7, 113, 42, 3, 27, , 
2018/12/8, 94, 36, 12, 28, , 
2018/12/9, 85, 39, 6, 34, , 
2018/12/10, 94, 44, 2, 42, , 
2018/12/11, 94, 43, 2, 36, , 
2018/12/12, 86, 47, 9, 27, , 
2018/12/13, 96, 24, 27, 15, , 
2018/12/14, 65, 10, 23, 16, , 
2018/12/15, 26, 23, 15, 27, , 
2018/12/16, 55, 15, 22, 12, , 
2018/12/17, 39, 26, 15, 36, , 
2018/12/18, 52, 33, 2, 32, , 
2018/12/19, 68, 26, 15, 23, , 
2018/12/20, 63, 18, 9, 23, , 
2018/12/21, 49, 20, 11, 22, , 
2018/12/22, 57, 26, 7, 24, , 
2018/12/23, 71, 26, 5, 19, , 
2018/12/24, 73, 32, 3, 33, , 
2018/12/25, 81, 33, 6, 31, , 
2018/12/26, 81, 33, 5, 32, , 
2018/12/27, 74, 44, 2, 35, , 
2018/12/28, 95, 47, 7, 32, , 
2018/12/29, 101, 34, 12, 28, , 
2018/12/30, 76, 30, 9, 37, , 
2018/12/31, 68, , , , , 
2018/7/2, 39, 19, 37, 18, , 
2018/7/3, 43, 21, 38, 20, , 
2018/7/4, 49, 23, 35, 22, , 
2018/7/5, 50, 24, 40, 18, , 
2018/7/6, 48, 22, 36, 22, , 
2018/7/7, 49, 25, 41, 23, , 
2018/7/8, 55, 26, 44, 19, , 
2018/7/9, 57, 24, 40, 22, , 
2018/7/10, 55, 24, 48, 22, , 
2018/7/11, 56, 26, 45, 20, , 
2018/7/12, 60, 27, 45, 27, , 
2018/7/13, 57, 32, 38, 22, , 
2018/7/14, 62, 32, 43, 19, , 
2018/7/15, 62, 27, 37, 15, , 
2018/7/16, 55, 19, 40, 13, , 
2018/7/17, 47, 25, 39, 29, , 
2018/7/18, 53, 36, 41, 25, , 
2018/7/19, 60, 32, 38, 27, , 
2018/7/20, 60, 27, 38, 21, , 
2018/7/21, 56, 19, 42, 15, , 
2018/7/22, 47, 21, 46, 19, , 
2018/7/23, 49, 32, 41, 25, , 
2018/7/24, 62, 25, 39, 23, , 
2018/7/25, 54, 28, 42, 24, , 
2018/7/26, 56, 34, 39, 30, , 
2018/7/27, 62, 31, 40, 26, , 
2018/7/28, 60, 23, 45, 19, , 
2018/7/29, 53, 20, 40, 13, , 
2018/7/30, 41, 23, 38, 25, , 
2018/7/31, 49, 28, 43, 30, , 
2018/8/1, 56, 38, 53, 38, , 
2018/8/2, 70, 52, 42, 47, , 
2018/8/3, 85, 60, 39, 34, , 
2018/8/4, 93, 55, 46, 20, , 
2018/8/5, 82, 47, 54, 17, , 
2018/8/6, 72, 50, 44, 33, , 
2018/8/7, 80, 65, 37, 24, , 
2018/8/8, 90, 52, 40, 21, , 
2018/8/9, 70, 32, 38, 16, , 
2018/8/10, 52, 30, 38, 17, , 
2018/8/11, 44, 33, 41, 19, , 
2018/8/12, 59, 42, 43, 21, , 
2018/8/13, 71, 31, 34, 19, , 
2018/8/14, 58, 22, 40, 25, , 
2018/8/15, 50, 25, 48, 18, 2, 
2018/8/16, 51, 33, 45, 26, 3, 
2018/8/17, 60, 30, 60, 21, 3, 
2018/8/18, 59, 22, 52, 12, 2, 
2018/8/19, 50, 20, 50, 20, 2, 
2018/8/20, 48, 26, 55, 30, 3, 
2018/8/21, 55, 28, 45, 30, 3, 
2018/8/22, 57, 27, 47, 28, , 
2018/8/23, 56, 34, 45, 29, , 
2018/8/24, 59, 31, 45, 22, , 
2018/8/25, 61, 24, 45, 16, , 
2018/8/26, 54, 26, 44, 21, , 
2018/8/27, 54, 35, 41, 39, , 
2018/8/28, 68, 46, 34, 29, , 
2018/8/29, 75, 43, 40, 34, , 
2018/8/30, 70, 41, 37, 31, , 
2018/8/31, 66, 41, 42, 26, , 
2018/9/1, 66, 31, 44, 26, , 
2018/9/2, 60, 44, 41, 22, , 
2018/9/3, 69, 51, 34, 27, , 
2018/9/4, 74, 50, 34, 27, , 
2018/9/5, 77, 43, 29, 19, , 
2018/9/6, 67, 34, 28, 25, , 
2018/9/7, 58, 28, 28, 26, , 
2018/9/8, 57, 24, 24, 21, , 
2018/9/9, 57, 25, 32, 26, , 
2018/9/10, 61, 19, 28, 26, , 
2018/9/11, 51, 21, 30, 27, , 
2018/9/12, 52, 29, 33, 33, , 
2018/9/13, 59, 33, 34, 43, , 
2018/9/14, 68, 29, 36, 38, , 
2018/9/15, 62, 26, 34, 24, , 
2018/9/16, 54, 18, 37, 29, , 
2018/9/17, 42, 26, 30, 30, , 
2018/9/18, 57, 27, 30, 29, , 
2018/9/19, 57, 29, 33, 37, , 
2018/9/20, 61, 32, 29, 40, , 
2018/9/21, 64, 34, 31, 43, , 
2018/9/22, 66, 32, 35, 34, , 
2018/9/23, 63, 28, 38, 35, , 
2018/9/24, 60, 21, 24, 28, , 
2018/9/25, 47, 25, 28, 32, , 
2018/9/26, 49, 26, 23, 22, , 
2018/9/27, 51, 31, 27, 37, , 
2018/9/28, 60, 40, 25, 47, , 
2018/9/29, 69, 38, 31, 43, , 
2018/9/30, 67, 35, 32, 35, , 
2018/10/1, 65, 23, 25, 28, , 
2018/4/2, 25, 15, 29, 22, , 
2018/4/3, 47, 10, 29, 12, , 
2018/4/4, 33, 9, 32, 9, , 
2018/4/5, 20, 22, 25, 33, , 
2018/4/6, 47, 26, 12, 39, , 
2018/4/7, 57, 48, 29, 20, , 
2018/4/8, 42, 15, 30, 9, , 
2018/4/9, 23, 7, 34, 12, , 
2018/4/10, 21, 7, 27, 16, , 
2018/4/11, 20, 6, 32, 12, , 
2018/4/12, 18, 8, 30, 17, , 
2018/4/13, 27, 9, 30, 20, , 
2018/4/14, 27, 13, 33, 25, , 
2018/4/15, 39, 12, 27, 14, , 
2018/4/16, 38, 9, 34, 11, , 
2018/4/17, 24, 20, 26, 32, , 
2018/4/18, 49, 26, 31, 34, , 
2018/4/19, 59, 33, 35, 27, , 
2018/4/20, 58, 42, 29, 24, , 
2018/4/21, 65, 44, 25, 25, , 
2018/4/22, 68, 42, 29, 29, , 
2018/4/23, 69, 41, , 32, , 
2018/4/24, 68, 39, , 33, , 
2018/4/25, 64, 42, , 30, , 
2018/4/26, 67, 45, 29, 30, , 
2018/4/27, 61, 39, 34, 15, , 
2018/4/28, 56, 19, 34, 9, , 
2018/4/29, 34, 11, 33, 7, , 
2018/4/30, 22, 7, 32, 14, , 
2018/5/1, 17, 7, 35, 12, , 
2018/5/2, 21, 10, 36, 21, , 
2018/5/3, 31, 12, 28, 25, , 
2018/5/4, 35, 13, 28, 22, , 
2018/5/5, 34, 18, 36, 19, , 
2018/5/6, 44, 17, 37, 18, , 
2018/5/7, 45, 19, 24, 27, , 
2018/5/8, 52, 21, 16, 32, , 
2018/5/9, 55, 23, 33, 22, , 
2018/5/10, 59, 17, 29, 25, , 
2018/5/11, 46, 24, 32, 24, , 
2018/5/12, 56, 17, 34, 8, , 
2018/5/13, 44, 12, 33, 7, , 
2018/5/14, 22, 9, 27, 14, , 
2018/5/15, 20, 11, 35, 17, , 
2018/5/16, 26, 16, 38, 24, , 
2018/5/17, 42, 20, 40, 26, , 
2018/5/18, 44, 19, 30, 27, , 
2018/5/19, 47, 18, 37, 22, , 
2018/5/20, 52, 13, 40, 15, , 
2018/5/21, 37, 18, 35, 29, , 
2018/5/22, 48, 20, 27, 35, , 
2018/5/23, 53, 24, 37, 29, , 
2018/5/24, 58, 22, 28, 29, , 
2018/5/25, 51, 19, 24, 25, , 
2018/5/26, 47, 16, 35, 19, , 
2018/5/27, 47, 14, 39, 16, , 
2018/5/28, 45, 12, 22, 26, , 
2018/5/29, 41, 17, 23, 29, , 
2018/5/30, 50, 17, 28, 21, , 
2018/5/31, 52, 17, 31, 20, , 
2018/6/1, 49, 20, 29, 25, , 
2018/6/2, 53, 14, 37, 17, , 
2018/6/3, 41, 18, 36, 18, , 
2018/6/4, 55, 14, 27, 11, , 
2018/6/5, 34, 11, 28, 11, , 
2018/6/6, 21, 10, 24, 19, , 
2018/6/7, 27, 18, 33, 26, , 
2018/6/8, 47, 18, 17, 22, , 
2018/6/9, 50, 13, 28, 17, , 
2018/6/10, 40, 15, 26, 17, , 
2018/6/11, 41, 10, 27, 13, , 
2018/6/12, 29, 12, 27, 21, , 
2018/6/13, 31, 14, 29, 21, , 
2018/6/14, 38, 18, 33, 22, , 
2018/6/15, 45, 22, 36, 28, , 
2018/6/16, 51, 18, 36, 17, , 
2018/6/17, 47, 15, 37, 16, , 
2018/6/18, 43, 15, 23, 22, , 
2018/6/19, 33, 20, 40, 21, , 
2018/6/20, 44, 26, 39, 31, , 
2018/6/21, 54, 32, 36, 34, , 
2018/6/22, 59, 32, 40, 36, , 
2018/6/23, 61, 30, 56, 26, , 
2018/6/24, 62, 38, 51, 23, , 
2018/6/25, 68, 48, 49, 26, , 
2018/6/26, 78, 49, 45, 27, , 
2018/6/27, 79, 41, 35, 20, , 
2018/6/28, 70, 34, 34, 25, , 
2018/6/29, 63, 31, 33, 25, , 
2018/6/30, 60, 26, 30, 14, , 
2018/7/1, 54, 18, 33, 7, , 
2018/1/4, 43, 13, 12, 22, , 
2018/1/5, 41, 7, 11, 18, , 
2018/1/6, 21, 5, 18, 16, , 
2018/1/7, 19, 5, 26, 19, , 
2018/1/8, 20, 21, 21, 18, , 
2018/1/9, 55, 26, 10, 40, , 
2018/1/10, 69, 15, 3, 35, , 
2018/1/11, 49, 9, 22, 24, , 
2018/1/12, 19, 23, 24, 18, , 
2018/1/13, 52, 24, 15, 41, , 
2018/1/14, 65, 11, 11, 34, , 
2018/1/15, 33, 20, 18, 20, , 
2018/1/16, 55, 23, 11, 31, , 
2018/1/17, 57, 19, 6, 35, , 
2018/1/18, 50, 32, 13, 31, , 
2018/1/19, 69, 33, 7, 44, , 
2018/1/20, 73, 36, 5, 47, , 
2018/1/21, 80, 14, 6, 44, , 
2018/1/22, 40, 36, 10, 28, , 
2018/1/23, 76, 28, 5, 37, , 
2018/1/24, 66, 38, 5, 38, , 
2018/1/25, 86, 32, 4, 42, , 
2018/1/26, 80, 7, 15, 33, , 
2018/1/27, 16, 9, 22, 16, , 
2018/1/28, 20, 9, 21, 19, , 
2018/1/29, 27, 27, 22, 18, , 
2018/1/30, 57, 29, 12, 42, , 
2018/1/31, 65, 32, 11, 40, , 
2018/2/1, 71, 32, 7, 46, , 
2018/2/2, 67, 12, 17, 38, , 
2018/2/3, 29, 13, 18, 30, , 
2018/2/4, 31, 6, 23, 24, , 
2018/2/5, 19, 7, 20, 18, , 
2018/2/6, 28, 10, 17, 27, , 
2018/2/7, 28, 14, 16, 24, , 
2018/2/8, 33, 16, 14, 29, , 
2018/2/9, 39, 31, 14, 34, , 
2018/2/10, 69, 15, 12, 43, , 
2018/2/11, 36, 21, 22, 30, , 
2018/2/12, 49, 11, 20, 28, , 
2018/2/13, 26, 25, 20, 22, , 
2018/2/14, 47, 9, 22, 32, , 
2018/2/15, 26, 20, 22, 12, , 
2018/2/16, 50, 30, 11, 30, , 
2018/2/17, 79, 31, 7, 27, , 
2018/2/18, 78, 12, 17, 25, , 
2018/2/19, 27, 15, 22, 20, , 
2018/2/20, 35, 17, 19, 27, , 
2018/2/21, 35, 15, 18, 29, , 
2018/2/22, 30, 20, 21, 26, , 
2018/2/23, 47, 26, 17, 32, , 
2018/2/24, 58, 30, 18, 35, , 
2018/2/25, 67, 32, 25, 37, , 
2018/2/26, 74, 34, 25, 40, , 
2018/2/27, 73, 28, 17, 44, , 
2018/2/28, 66, 19, 24, 34, , 
2018/3/1, 59, 9, 12, 31, , 
2018/3/2, 32, 11, 27, 20, , 
2018/3/3, 34, 10, 26, 31, , 
2018/3/4, 30, 8, 33, 14, , 
2018/3/5, 23, 7, 31, 14, , 
2018/3/6, 20, 6, 29, 16, , 
2018/3/7, 17, 9, 24, 15, , 
2018/3/8, 22, 16, 29, 18, , 
2018/3/9, 45, 19, 19, 30, , 
2018/3/10, 55, 11, 12, 30, , 
2018/3/11, 37, 10, 20, 23, , 
2018/3/12, 25, 9, 34, 6, , 
2018/3/13, 19, 14, 31, 10, , 
2018/3/14, 32, 16, 25, 22, , 
2018/3/15, 42, 9, 36, 25, , 
2018/3/16, 23, 8, 36, 11, , 
2018/3/17, 20, 7, 29, 11, , 
2018/3/18, 19, 6, 29, 11, , 
2018/3/19, 20, 8, 35, 10, , 
2018/3/20, 21, 8, 29, 14, , 
2018/3/21, 21, 11, 29, 14, , 
2018/3/22, 29, 12, 31, 18, , 
